CID,Gender,Limit,AverageTransactionValue,MDP,Unpaid Daily Principle ,Unpaid Interest ,TotalDuetoReset,DayDelay,Card Status,Risk Class
14005727,Man,600,42.71,90,119.45,4.36,135.76,0,Active,LowRisk
14005795,Man,500,8.91,75,496.78,72.61,612.19,0,Active,LowRisk
14005790,Woman,300,10.25,45,286.4,10.54,325.34,0,Active,LowRisk
14005817,Woman,500,22.67,75,499,17.98,563.06,0,Active,LowRisk
14005831,Man,500,35.68,75,496.71,13.66,510.37,0,Active,LowRisk
14005723,Woman,400,18.56,60,84.83,1.22,86.05,0,Active,LowRisk
14005659,Man,400,10.12,60,240.25,7.64,263.89,0,Active,LowRisk
14005776,Woman,400,31.78,60,187.56,7.04,210.37,0,Active,LowRisk
14005763,Man,300,21.66,45,185.51,5.54,191.05,0,Active,LowRisk
14005744,Woman,300,30.58,45,299.73,32.97,340.61,0,Active,LowRisk
14005692,Man,500,261.13,75,414.61,15.49,471.56,0,Active,LowRisk
14005704,Man,300,120.64,45,300,4.32,304.32,0,Active,LowRisk
14005390,Woman,1100,139.48,165,1064.6,38.49,1205.22,0,Active,LowRisk
14005635,Woman,400,36.77,11.6,11.49,0.11,11.6,0,Active,LowRisk
14005711,Man,300,12.26,45,299.77,11.06,340.31,0,Active,LowRisk
14005716,Man,300,18.63,45,298.04,8.56,306.6,0,Active,LowRisk
14005527,Man,400,117,60,400,14.71,450.13,0,Active,LowRisk
14005703,Man,600,328.59,90,592.5,19.88,612.38,0,Active,LowRisk
14005686,Woman,600,39.13,90,596.97,21.8,676.05,0,Active,LowRisk
14005414,Man,500,14.74,75,499.04,18.37,565.29,0,Active,LowRisk
14005701,Man,500,44.67,75,499.82,55.13,725.39,27,Blocked by The company,LowRisk
14005700,Woman,400,44.43,60,398.82,14.61,452.51,0,Active,LowRisk
14005459,Man,700,37.02,105,698.69,26.01,793.49,0,Active,LowRisk
14005614,Woman,300,15.55,45,255.78,4.21,259.99,0,Active,LowRisk
14005676,Woman,300,22.83,45,297.17,8.96,306.13,0,Active,LowRisk
14005653,Man,500,27.8,75,499.15,18.38,566.62,0,Active,LowRisk
14005579,Woman,400,25.78,60,399.34,29.62,484.77,0,Active,LowRisk
14005608,Man,400,67.22,60,381.95,13.07,426.93,0,Active,LowRisk
14004385,Man,300,27.66,45,93.77,2.01,98.07,0,Active,LowRisk
14005404,Woman,400,20.85,60,398.4,36.14,434.54,0,Active,LowRisk
14005662,Man,500,38.2,75,489.63,15.34,535.16,0,Active,LowRisk
14005643,Woman,300,23.61,45,298.3,7.6,305.9,0,Active,LowRisk
14005650,Woman,300,80.23,45,221.5,7.53,229.03,0,Active,LowRisk
14005651,Woman,400,22.36,60,398.53,14.8,452.66,0,Active,LowRisk
14005510,Woman,400,83.67,60,392.9,10.34,403.24,0,Active,LowRisk
14005454,Man,300,42.71,45,295.51,6.59,302.1,0,Active,LowRisk
14005408,Man,500,158.41,75,499.77,18,517.77,0,Active,LowRisk
14005648,Man,300,85.63,45,293,0.79,293.79,0,Active,LowRisk
14005388,Woman,300,223.31,45,592.37,6.73,301.04,0,Active,LowRisk
14005664,Man,500,23.56,75,499.77,14.72,531.54,0,Active,LowRisk
14005619,Man,500,29.46,75,264.22,1.26,265.48,0,Active,LowRisk
14005603,Woman,400,19.09,60,261.59,9.22,293.52,0,Active,LowRisk
14005586,Woman,500,86.4,75,499.08,12.59,511.67,0,Active,LowRisk
14005559,Man,500,95.18,75,285.92,10.38,321.89,0,Active,LowRisk
14005513,Man,400,20.45,60,387.97,10.09,422.68,0,Active,LowRisk
14005502,Woman,300,175.05,45,204.59,4,208.59,0,Active,LowRisk
14005498,Woman,400,11.51,60,343.92,22.8,348.31,0,Active,LowRisk
14005604,Woman,300,293.49,45,291.75,9.1,300.85,0,Active,LowRisk
14005562,Woman,500,28.32,75,499.61,18.37,561.44,0,Active,LowRisk
14005302,Man,500,19.2,75,495.06,19.57,514.63,0,Active,LowRisk
14005546,Man,300,71.12,45,296.45,8.72,305.17,0,Active,LowRisk
14005631,Woman,300,127.4,45,296.9,8.59,305.49,0,Active,LowRisk
14005625,Woman,500,13.51,75,325.61,5.96,331.57,0,Active,LowRisk
14005135,Man,500,35.11,75,487.49,17.5,547.92,0,Active,LowRisk
14005484,Woman,400,10.97,60,254.01,9.21,285.46,0,Active,LowRisk
14005438,Man,400,102.44,60,369.07,0.44,369.51,0,Active,LowRisk
14005514,Man,400,53.2,60,392.49,13.66,442.02,0,Active,LowRisk
14005623,Man,300,32.45,45,299.39,9.94,309.37,0,Active,LowRisk
14005451,Woman,300,33.76,45,110.95,2.68,113.63,0,Active,LowRisk
14005610,Woman,300,138.37,45,294,8.08,302.08,0,Active,LowRisk
14005538,Woman,500,19.7,75,301.8,4.04,305.84,0,Active,LowRisk
14005336,Woman,500,94.29,75,495,13.27,508.27,0,Active,LowRisk
14005518,Man,500,24.89,75,442.73,6.49,449.22,0,Active,LowRisk
14005532,Man,400,40.82,60,392.49,14.17,437.63,0,Active,LowRisk
14005584,Man,900,36.13,135,899.17,65.83,1010.41,0,Active,LowRisk
14005487,Man,300,202.14,45,299.99,9.31,309.3,0,Active,LowRisk
14005494,Man,300,32.7,45,298.94,11.11,339.59,0,Active,LowRisk
14005537,Man,500,21.43,75,432.66,10.32,442.98,0,Active,LowRisk
14005517,Woman,700,53.63,105,697.94,25.02,781.01,0,Active,LowRisk
14005563,Man,400,36.75,60,398.88,58.89,596.48,0,Blocked by Customer,LowRisk
14005520,Man,500,45.69,75,500,18.59,518.59,0,Active,LowRisk
14003648,Man,600,30.22,90,586.8,21.55,663.58,0,Active,LowRisk
14005492,Woman,300,27.55,45,276.38,10.24,314.26,0,Active,LowRisk
14005312,Woman,300,292,45,149.48,5.58,170.01,0,Active,LowRisk
14005473,Woman,300,72.92,45,296.74,10.37,320.78,0,Active,LowRisk
14005476,Man,500,21.56,75,497.22,17.36,514.61,0,Active,LowRisk
14005458,Man,500,147.63,75,492.9,13.57,506.47,0,Active,LowRisk
14005411,Man,1000,61.81,150,983.18,35.07,1101.64,0,Active,LowRisk
14005446,Man,300,20,45,298.71,10.41,309.12,0,Active,LowRisk
14005481,Woman,300,60.24,45,251.2,18.62,291.06,0,Blocked by The company,LowRisk
14005447,Man,300,35.36,45,268.62,19.86,301.2,0,Active,LowRisk
14005464,Woman,300,35.95,45,268.04,9.93,304.77,0,Active,LowRisk
14005504,Man,300,8.64,45,298.42,10.91,338.17,0,Active,LowRisk
14005424,Man,400,54.61,60,373.61,13.94,424.91,0,Active,LowRisk
14005395,Man,600,39.93,90,555.69,20.36,627.58,0,Active,LowRisk
14005057,Man,500,18.74,75,487.2,16.09,520.35,0,Active,LowRisk
14005422,Man,400,35.16,60,82.21,2.5,89.76,0,Active,LowRisk
14005437,Man,500,33.53,75,497.26,18.09,559.28,0,Active,LowRisk
14005472,Man,400,63.49,60,392.84,57.45,480.16,0,Active,LowRisk
14005378,Man,400,67.52,60,399.63,13.44,413.07,0,Active,LowRisk
14005341,Woman,900,40.58,135,856.39,31.56,972.29,0,Active,LowRisk
14005332,Woman,600,27.48,90,590.54,21.21,659.59,0,Active,LowRisk
14005329,Woman,300,118.44,45,252.5,5.1,257.6,0,Active,LowRisk
14005327,Woman,400,17.72,60,195.32,7.15,222,0,Active,LowRisk
14005296,Man,800,77.34,120,777.15,28.84,883.71,0,Active,LowRisk
14005425,Man,500,39.97,75,505.93,18.11,565.8,0,Active,LowRisk
14005165,Woman,300,162.19,45,277.15,9.34,310.01,0,Active,LowRisk
14005338,Man,300,18.56,45,294.9,10.87,335.26,0,Active,LowRisk
14005102,Woman,800,80.05,120,703.73,26.06,800.16,0,Active,LowRisk
14005305,Man,800,24.69,120,596.24,19.44,655.86,0,Active,LowRisk
14005323,Woman,300,49.98,45,268.3,9.93,305.06,0,Active,LowRisk
14005171,Man,400,33.99,60,217.18,3.19,220.37,0,Active,LowRisk
14005282,Woman,300,114.92,45,253.75,19.74,288.45,0,Active,LowRisk
14005247,Woman,700,43.59,105,699.84,64.07,763.91,0,Active,LowRisk
14005222,Man,500,21.34,75,377.95,8.28,386.23,0,Active,LowRisk
14005077,Woman,400,27.28,60,399.3,14.63,434.36,0,Active,LowRisk
14005244,Woman,300,65.28,45,288.03,10.83,327.66,0,Active,LowRisk
14004981,Man,400,24.85,60,386.36,12.03,420.06,0,Active,LowRisk
14004975,Man,400,40.29,60,250.07,9.3,284.38,0,Active,LowRisk
14004994,Woman,400,74.36,60,264.41,9.39,289.39,0,Active,LowRisk
14004360,Man,300,212.33,45,297.94,10.9,333.38,0,Active,LowRisk
14005072,Man,500,28.33,75,380.37,6.67,387.04,0,Active,LowRisk
14004972,Man,300,55.36,45,264.57,9.91,300.94,0,Active,LowRisk
14004968,Man,300,147.9,45,177.21,6.52,201.45,0,Active,LowRisk
14005060,Man,300,230.49,45,292.5,7.35,299.85,0,Active,LowRisk
14004983,Man,700,18.92,105,699.45,24.8,780.25,0,Active,LowRisk
14004978,Man,500,73.8,75,498.37,72.56,599.67,0,Active,LowRisk
14004914,Man,500,81.43,75,484.29,15.41,499.7,0,Active,LowRisk
14004925,Man,300,83.64,45,299.97,43.46,368.43,0,Active,LowRisk
14004812,Woman,300,43.97,45,190.56,4.88,195.44,0,Active,LowRisk
14004805,Woman,500,134.51,75,494.26,16.37,510.63,0,Active,LowRisk
14004763,Woman,900,56.73,19.9,19.88,0.02,19.9,0,Active,LowRisk
14004722,Man,900,43.36,135,880.8,32.11,998.04,0,Active,LowRisk
14004642,Man,300,104.34,45,292.54,5.14,297.68,0,Active,LowRisk
14004440,Woman,300,26.05,45,287.89,10.09,324.97,0,Active,LowRisk
14004348,Man,500,23.2,75,283.85,1.8,285.65,0,Active,LowRisk
14003034,Man,400,71.5,60,356.83,8.27,365.1,0,Active,LowRisk
14003918,Woman,300,33.44,45,299.03,10.8,309.83,0,Active,LowRisk
14006854,Man,600,51.29,90,444.57,13.67,493.05,0,Active,LowRisk
14006853,Woman,300,42.95,45,282.89,10.19,318.57,0,Active,LowRisk
14006408,Woman,300,36.08,45,300,5.18,305.18,0,Active,LowRisk
14006540,Man,400,304,60,391.11,13.41,438.38,0,Active,LowRisk
14006840,Woman,400,71.22,60,386.97,14.28,439.95,0,Active,LowRisk
14006722,Woman,500,35.62,75,475.01,17.67,540.18,0,Active,LowRisk
14006713,Man,300,24.38,45,215.1,0.94,216.04,0,Active,LowRisk
14006686,Man,300,65.31,45,299.8,11.04,338.32,0,Active,LowRisk
14006650,Man,300,24.62,45,298.71,15.02,313.73,0,Active,LowRisk
14006628,Man,500,27.2,75,981.41,8.07,502.04,0,Active,LowRisk
14006687,Man,400,20,26.38,25.61,0.77,26.38,0,Active,LowRisk
14006732,Woman,300,25.68,45,302.62,11.12,342.73,0,Active,LowRisk
14006780,Man,400,85.95,60,369.27,6.21,375.48,0,Active,LowRisk
14006773,Man,700,80.7,105,699.89,25.83,787.21,0,Active,LowRisk
14006638,Woman,800,220.81,120,392.06,10.34,402.4,0,Active,LowRisk
14006003,Man,400,36.17,60,398.48,10.97,409.45,0,Active,LowRisk
14006762,Woman,400,16.47,60,384.77,13.57,429.88,0,Active,LowRisk
14006011,Man,400,131.22,60,398.45,14.4,412.85,0,Active,LowRisk
14006692,Man,400,143.76,60,201.75,5.52,207.27,0,Active,LowRisk
14006485,Man,300,52.33,45,299.14,7.83,306.97,0,Active,LowRisk
14005561,Man,400,36.2,60,209.28,23.72,215.46,0,Active,LowRisk
14006741,Man,500,30.93,75,499.18,54.94,562.35,0,Active,LowRisk
14006728,Man,500,53.81,75,500,18,518,0,Active,LowRisk
14006766,Woman,500,25.73,75,488.85,11.49,500.34,0,Active,LowRisk
14006777,Woman,500,104.79,75,496.8,15.89,512.69,0,Active,LowRisk
14006533,Man,600,15.62,90,364.42,9.82,393.06,0,Active,LowRisk
14006641,Woman,400,39.06,60,425.01,17.84,429.86,0,Active,LowRisk
14004706,Woman,900,85.05,135,863.66,32.22,982.25,0,Active,LowRisk
14006565,Woman,400,18.01,60,398.35,14.82,451.66,0,Active,LowRisk
14006606,Man,500,21.17,75,499.51,18.1,558.53,0,Active,LowRisk
14006605,Man,400,37.61,60,385.05,14.27,437.83,0,Active,LowRisk
14006465,Woman,400,32.71,60,370.06,11.96,382.02,0,Active,LowRisk
14006300,Woman,300,15.65,45,298.9,30.77,359.35,0,Active,LowRisk
14006487,Man,500,89.77,75,496.24,18.32,561.93,0,Active,LowRisk
14006615,Man,300,24.86,45,289.81,25.53,351.3,0,Active,LowRisk
14006573,Man,400,67.14,60,386.98,9.58,396.56,0,Active,LowRisk
14006549,Man,400,25.55,60,399.47,14.69,453.72,0,Active,LowRisk
14006594,Woman,600,39.09,90,598.77,44.08,668.99,0,Active,LowRisk
14005780,Man,500,22.27,75,499.6,12.01,511.61,0,Active,LowRisk
14006570,Man,300,18.45,45,299.06,11.03,339,0,Active,LowRisk
14006564,Woman,400,88.44,60,366.05,7.13,373.18,0,Active,LowRisk
14006559,Man,300,42.05,45,239.47,8.98,272.4,0,Active,LowRisk
14006509,Man,500,71.14,75,499.8,16.8,516.6,0,Active,LowRisk
14006554,Man,400,25.6,60,399.05,14.1,436,0,Active,LowRisk
14006536,Woman,500,104.65,75,432.23,16.11,491.56,0,Active,LowRisk
14006473,Woman,900,68.9,135,687.62,18.9,706.52,0,Active,LowRisk
14006500,Man,500,58.31,75,488.53,18.27,555.65,0,Active,LowRisk
14006551,Man,400,34.83,60,397.24,14.74,449.1,0,Active,LowRisk
14006412,Woman,600,30.23,90,524.76,11.08,535.84,0,Active,LowRisk
14006286,Woman,500,27.6,75,492.9,17.21,549.16,0,Active,LowRisk
14006439,Man,300,37.49,45,294.99,6.06,301.05,0,Active,LowRisk
14006495,Man,300,17.35,45,298.64,10.61,334.73,0,Active,LowRisk
14006492,Man,400,29.21,56.98,55,1.98,56.98,0,Active,LowRisk
14006447,Man,400,34.04,60,358.19,12.84,405.52,0,Active,LowRisk
14006081,Woman,800,15.61,120,789.65,18.87,808.52,0,Active,LowRisk
14006484,Man,700,248.23,105,695.91,77.21,839.89,0,Active,LowRisk
14006479,Man,500,11.99,75,498.19,18.53,565.34,0,Active,LowRisk
14006466,Man,500,50.69,75,296.48,9.21,311.49,0,Active,LowRisk
14006499,Man,900,17.71,135,899.05,33.31,1020.51,0,Active,LowRisk
14006496,Man,500,46.25,75,403.8,14.9,459.08,0,Active,LowRisk
14006437,Woman,500,48.66,75,434.02,12.07,446.09,0,Active,LowRisk
14006459,Man,300,28.83,45,253.26,8.14,281.14,0,Active,LowRisk
14006283,Woman,800,60.8,120,375.4,11.79,387.19,0,Active,LowRisk
14006501,Woman,400,29.09,60,399.59,14.41,448.12,0,Active,LowRisk
14006486,Man,600,34.53,90,592.09,21.73,669.18,0,Active,LowRisk
14006443,Man,300,97.63,45,292.62,10.75,330.39,0,Active,LowRisk
14006423,Woman,400,67.23,60,373.18,13.94,424.44,0,Active,LowRisk
14006407,Man,300,84.3,45,299.16,11.11,336.74,0,Active,LowRisk
14006453,Woman,300,6.9,45,299.1,11.14,339.75,0,Active,LowRisk
14006446,Man,300,79.4,45,299.07,9.86,308.93,0,Active,LowRisk
14006425,Woman,700,34.24,105,699.82,15.25,715.07,0,Active,LowRisk
14006403,Woman,400,43.81,60,371.38,13.93,422.45,0,Active,LowRisk
14006317,Woman,400,69.99,60,382.84,28.52,429.92,0,Active,LowRisk
14006450,Man,400,21.96,60,396.27,14.72,444.86,0,Active,LowRisk
14006381,Man,800,20.76,120,782.35,11.71,794.06,0,Active,LowRisk
14006504,Man,500,73.46,75,499.9,11.81,511.71,0,Active,LowRisk
14005508,Man,500,26.78,75,495.26,18.07,561.21,0,Active,LowRisk
14006418,Man,300,56.34,45,299.8,75.7,405.48,0,Active,LowRisk
14005113,Man,300,50.62,45,294.89,9.31,328.66,0,Active,LowRisk
14006386,Man,400,85.72,60,331.38,10.88,366.96,0,Active,LowRisk
14006385,Man,700,42.19,105,797.1,19.44,816.54,0,Active,LowRisk
14006335,Man,300,16.38,45,164.3,4.09,177.89,0,Active,LowRisk
14006305,Man,500,27.99,75,499.16,16.09,515.25,0,Active,LowRisk
14006351,Man,300,25.12,45,273.04,10.22,310.56,0,Active,LowRisk
14006349,Woman,400,17.27,60,371.89,11.12,406.21,0,Active,LowRisk
14006329,Man,300,37.36,45,238.86,8.97,271.72,0,Active,LowRisk
14006318,Man,400,23.31,60,399.58,29.7,460.26,0,Active,LowRisk
14006309,Man,500,77.1,75,496.15,14.37,510.52,0,Active,LowRisk
14006307,Man,400,12.8,43.89,43.1,0.79,43.89,0,Active,LowRisk
14006306,Woman,700,123.4,105,292.5,8.75,301.25,0,Active,LowRisk
14006296,Man,300,29.34,45,227.26,8.38,258.22,0,Active,LowRisk
14006284,Woman,300,54.29,45,298.89,7.55,306.44,0,Active,LowRisk
14006264,Man,500,20.41,75,499.53,18.47,567.05,0,Active,LowRisk
14006247,Man,500,62.6,75,492.02,17.93,557.16,0,Active,LowRisk
14006400,Woman,400,52.68,60,388.42,14.55,441.81,0,Active,LowRisk
14006311,Man,900,33.6,0.37,0.37,0,0.37,0,Active,LowRisk
14006347,Woman,300,35.46,45,286.54,18.01,330.2,0,Active,LowRisk
14006289,Woman,400,16.79,60,393.25,14.55,446.67,0,Active,LowRisk
14006395,Man,400,45.01,60,397.52,5.67,403.19,0,Active,LowRisk
14006270,Woman,300,28.99,45,297.25,20.98,328.95,0,Active,LowRisk
14006211,Man,300,20.19,45,292.79,10.04,327.84,0,Active,LowRisk
14006323,Man,400,14.57,60,396.39,14.7,449.38,0,Active,LowRisk
14006316,Woman,400,47.23,60,397.15,29.18,444.22,0,Active,LowRisk
14006285,Man,800,21.53,120,799.56,29.65,907.95,0,Active,LowRisk
14006125,Man,500,130.75,75,474.96,10.65,485.61,0,Active,LowRisk
14006118,Man,500,61.88,75,495.6,14.18,509.78,0,Active,LowRisk
14006271,Man,800,58.71,120,225.06,4.14,229.2,0,Active,LowRisk
14006234,Woman,300,8.96,45,293.44,21.72,334.84,0,Active,LowRisk
14006240,Man,300,32.2,45,176.42,5.19,181.61,0,Active,LowRisk
14006123,Woman,700,34.85,105,698.05,24.91,788.25,0,Active,LowRisk
14005519,Man,400,54.21,60,388.39,16.42,404.81,0,Active,LowRisk
14006190,Woman,400,133.66,60,324.11,3.91,328.02,0,Active,LowRisk
14006324,Woman,300,22.86,2.36,2.36,0,2.36,0,Active,LowRisk
14006160,Woman,300,115.81,1.92,-2.66,1.92,-0.74,0,Active,LowRisk
14006260,Woman,300,67.02,45,295.54,10.83,334.75,0,Active,LowRisk
14006280,Man,500,85.45,75,499.95,17.31,517.26,0,Active,LowRisk
14006221,Woman,400,83.56,60,391.66,14.57,445.4,0,Active,LowRisk
14005536,Man,600,11.97,90,598.98,21.63,678.42,0,Active,LowRisk
14006175,Man,300,71.42,45,114.3,4.33,130.06,0,Active,LowRisk
14006082,Woman,400,79.86,60,392.5,12.69,405.19,0,Active,LowRisk
14006168,Woman,400,26,60,399.65,8.87,408.52,0,Active,LowRisk
14006094,Man,400,25.13,60,356.96,13.32,405.98,0,Active,LowRisk
14006189,Man,600,128.98,90,505.38,18.89,574.81,0,Active,LowRisk
14006241,Man,500,97.13,75,282.4,10.53,321.17,0,Active,LowRisk
14006218,Man,300,47.51,45,296.56,67.17,399.37,0,Active,LowRisk
14006088,Woman,400,70.55,60,370.81,27.32,422.29,0,Active,LowRisk
14006220,Woman,300,74.53,45,299.22,47.43,376.57,0,Blocked by The company,LowRisk
14006173,Man,700,16.32,105,695.66,14.45,710.11,0,Active,LowRisk
14006172,Man,400,12.13,60,398.68,11.44,410.12,0,Blocked by Customer,LowRisk
14006167,Woman,500,27.13,75,498.27,15.72,513.99,0,Active,LowRisk
14006154,Man,400,44.4,60,390.38,14.23,441.07,0,Active,LowRisk
14004311,Woman,400,50.52,60,402.3,12.95,415.25,0,Active,LowRisk
14006226,Man,300,52.86,45,312.2,13.87,339.12,0,Active,LowRisk
14006033,Woman,300,17.73,45,297.77,10.96,336.43,0,Active,LowRisk
14006140,Man,900,43.11,135,621.95,17.7,639.65,0,Active,LowRisk
14006212,Man,300,14.36,45,289.11,10.83,328.85,0,Active,LowRisk
14006204,Man,300,59.76,45,298.71,10.93,339.01,0,Blocked by Customer,LowRisk
14006232,Woman,400,89.29,60,377.17,12.63,420.3,0,Active,LowRisk
14006031,Woman,400,9.88,60,391.46,14.37,443.75,0,Active,LowRisk
14006161,Man,500,30.26,75,476.1,12.18,488.28,0,Active,LowRisk
14006078,Man,300,17.98,45,289.97,7.74,297.71,0,Active,LowRisk
14006083,Man,400,115.99,60,255.22,7.2,279.69,0,Active,LowRisk
14006107,Woman,400,82.71,60,398.73,14.71,448.81,0,Active,LowRisk
14006053,Woman,300,14.41,45,344.38,66.29,477,0,Active,LowRisk
14006181,Man,400,46.08,60,397.63,14.36,450.04,0,Active,LowRisk
14006169,Man,500,257.31,75,393.32,14.58,447.23,0,Active,LowRisk
14006186,Woman,300,172.94,45,298.47,9.78,323.18,0,Active,LowRisk
14006158,Man,300,21.92,45,293.74,42.52,354.04,0,Active,LowRisk
14006143,Man,400,34.6,60,399.36,9.5,408.86,0,Active,LowRisk
14006084,Man,300,29,45,297.96,22.13,339.69,0,Active,LowRisk
14006207,Man,400,27.66,60,398.61,3.8,402.41,0,Active,LowRisk
14006030,Man,500,35.14,75,490.09,14.1,505.15,0,Active,LowRisk
14006064,Man,900,40.43,135,387.73,5.99,393.72,0,Active,LowRisk
14006062,Man,300,11.42,45,295.21,10.83,334.86,0,Active,LowRisk
14006044,Man,400,27.66,60,376.88,13.96,428.53,0,Active,LowRisk
14006042,Man,300,196.31,45,299.8,7.85,307.65,0,Active,LowRisk
14006013,Man,400,185.59,60,370.22,13.66,420.9,0,Active,LowRisk
14006008,Man,400,18.62,60,399.88,14.83,453.7,0,Active,LowRisk
14005993,Woman,400,42.18,60,361.86,38.14,420.9,0,Active,LowRisk
14005551,Woman,500,23.3,75,487.68,18.27,554.72,0,Active,LowRisk
14006058,Man,400,57.24,60,316.82,11.36,357.96,0,Active,LowRisk
14005805,Man,1100,130.02,165,884,25.44,909.44,0,Active,LowRisk
14005433,Woman,400,20.68,60,422.22,2.46,424.68,0,Active,LowRisk
14006002,Woman,500,46.39,75,498.36,18.56,564.26,0,Active,LowRisk
14005994,Man,600,37.88,90,162.76,3.58,166.34,0,Active,LowRisk
14005970,Woman,400,24.21,60,398.18,12.08,410.26,0,Active,LowRisk
14006029,Man,400,51.55,60,396.3,12.48,408.78,0,Active,LowRisk
14005923,Man,400,58.64,60,397.75,21.61,419.36,0,Active,LowRisk
14005964,Man,1000,36.25,150,681.31,19.27,700.58,0,Active,LowRisk
14005961,Man,300,80.37,45,234.29,8.69,266.41,0,Active,LowRisk
14005855,Woman,700,57.62,105,275.74,1.36,277.1,0,Active,LowRisk
14005812,Man,400,25.08,60,357.61,7.6,365.21,0,Active,LowRisk
14005939,Woman,500,47.88,75,495.3,17.21,512.51,0,Active,LowRisk
14005803,Woman,400,131.75,60,397.2,11.8,409,0,Active,LowRisk
14005847,Man,500,17.96,75,499.97,18.35,567.19,0,Active,LowRisk
14005836,Woman,800,59.05,120,799.6,28.7,895.68,0,Active,LowRisk
14005767,Woman,300,19.78,45,298.79,9.83,329.31,0,Active,LowRisk
14005732,Man,400,181.64,60,395,11.28,406.28,0,Active,LowRisk
14005918,Man,300,161.87,45,286.56,60.85,406.71,0,Active,LowRisk
14005863,Man,400,50.16,60,280.4,2.38,282.78,0,Active,LowRisk
14005810,Woman,600,57.18,90,572.3,42.74,625.5,0,Active,LowRisk
14005830,Man,900,91.7,135,884.31,32.82,1003.44,0,Active,LowRisk
14005826,Man,300,25.92,45,285.12,21.1,328.24,0,Active,LowRisk
14005713,Woman,600,38.13,90,595.04,11.67,606.71,0,Active,LowRisk
14005681,Woman,400,72.11,60,315.86,20.74,336.6,0,Active,LowRisk
14005735,Man,300,66.34,45,303.91,14.1,337.27,0,Active,LowRisk
14005667,Man,400,91.96,60,334.57,12.41,380.44,0,Active,LowRisk
14005576,Woman,700,33.6,105,696.48,101.12,894.08,0,Active,LowRisk
14005443,Man,400,61.07,60,393.46,13.82,442.34,0,Active,LowRisk
14005416,Woman,800,32.8,120,790.97,9.88,800.85,0,Active,LowRisk
14005533,Woman,400,20.74,60,389.78,42.99,450.22,0,Active,LowRisk
14005485,Woman,500,98.5,75,436.11,16.14,495.86,0,Active,LowRisk
14005515,Man,400,12.05,60,393.25,14.39,446.3,0,Active,LowRisk
14005445,Man,400,37.13,60,320.35,0.38,320.73,0,Active,LowRisk
14005151,Woman,300,151.98,45,246.7,9.28,280.65,0,Active,LowRisk
14005299,Man,400,57.95,60,383.02,14.26,435.58,0,Active,LowRisk
14005325,Woman,500,32.72,75,492.31,18.17,558.42,0,Active,LowRisk
14005273,Man,500,34.36,75,458.71,13.37,507.07,0,Active,LowRisk
14005112,Woman,700,108.6,9.71,12.5,0.01,9.71,0,Active,LowRisk
14005095,Woman,700,40.28,105,698.18,10.62,708.8,0,Active,LowRisk
14004870,Woman,800,146.35,120,697.08,26.02,792.81,0,Active,LowRisk
14005059,Man,500,92.91,75,497.81,18.05,560.23,0,Active,LowRisk
14004760,Man,300,40.96,45,185.36,1.64,187,0,Active,LowRisk
14003686,Man,500,21.69,75,472.01,14.82,486.83,0,Active,LowRisk
14007549,Woman,300,48.69,45,299.94,32.81,432.47,27,Blocked by The company,LowRisk
14007463,Woman,300,30.88,45,299.94,6.9,306.84,0,Active,LowRisk
14007555,Man,500,35.31,75,111.69,4.05,126.91,0,Lost,LowRisk
14007298,Man,300,33.24,45,213.75,18.61,219.2,0,Active,LowRisk
14007471,Woman,300,48.19,45,299.64,8.28,307.92,0,Active,LowRisk
14007531,Woman,300,25.27,45,234.04,8.68,266.12,0,Active,LowRisk
